ï»¿Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
PDM-Ultima-Concorde;1988;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/PDM90.jpg;
PDM-Ultima-Concorde;1989;Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/PDM.jpg;
PDM-Ultima-Concorde;1990;Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/PDM.jpg;
Pepsi Cola Fanini;1987;;musette 1987 pepsi cola fanini;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1987-pepsi-cola-fanini.jpg;
Perutnina Ptuj;2005;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Perutnina05(a).jpg;http://www.zonadeavituallamiento.es/images/Perutnina05(b).jpg
Perutnina Ptuj;2007;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Perutnina07(a).jpg;http://www.zonadeavituallamiento.es/images/Perutnina07(b).jpg
Petit Casino;1996;TT II;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Petit-Casino96.jpg;
Petroleo de Colombia-Ecopetrol-Isa-FEN;1997;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ecopetrol97.jpg;
Petroli Firenze - Hoppla - Don Camillo;2021;Club;Aucune description de photo disponible.;;x;;;hoppla_21;
Peugeot;1972;;musette 1972 peugeot;;Peugeot on top;;;https://lakarra.net/wp-content/uploads/2020/05/musette-1972-peugeot.jpeg;
Peugeot-**;70s;Profesional;Picture;;Peugeot bottom;x;;http://www.avesdeburgos.com/ciclismo/images/Peugeot.jpg;
Peugeot-BP-Englebert;1963-1964;Profesional;Picture;Picture;Peugeot BP;;;http://www.zonadeavituallamiento.es/images/Peugeot-BP(a).jpg;http://www.zonadeavituallamiento.es/images/Peugeot-BP(b).jpg
Peugeot-Esso-Michelin;70s;Profesional;Picture;Picture;Esso left;;;http://www.avesdeburgos.com/ciclismo/images/Peugeot-Esso(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Peugeot-Esso(b).jpg
Peugeot-Esso-Michelin;70s;Profesional;Picture;Picture;Centered Esso;;;http://www.zonadeavituallamiento.es/images/Peugeot-Esso2(a).jpg;http://www.zonadeavituallamiento.es/images/Peugeot-Esso2(b).jpg
Peugeot-Shell;1986;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Peugeot-Shell(2).jpg;
Peugeot-Shell-Michelin;1984;Profesional;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Peugeot-Shell(a).jpg;http://www.zonadeavituallamiento.es/images/Peugeot-Shell(b).jpg
Pezula Racing;2008;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Pezula08.jpg;
Philippe Wagner;2024;;Peut Ãªtre une image de texte qui dit â€™áŸ’ WAGNER PHILIPPE Charcuterie 100% naturelleâ€™;;x;x;;wagner_24;
Phonak Hearing Systems;2000;TT II;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Phonak(Castelli).jpg;
Phonak Hearing Systems;2002;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Phonak03.jpg;
Phonak Hearing Systems;2003;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Phonak03.jpg;
Phonak Hearing Systems;2004;TT I;Picture;;Hearing systems bottom;;;http://www.avesdeburgos.com/ciclismo/images/Phonak04.jpg;
Phonak Hearing Systems;2005;CategorÃ­a;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Phonak05.jpg;
Phonak Hearing Systems;2006;CategorÃ­a;Picture;;Craft left;x;;http://www.avesdeburgos.com/ciclismo/images/Phonak06.jpg;
Pierre Baguette;2024;;Picture;;x;;;;
Pierre Baguette;2024;;Picture;;x;;;;
Pierre Baguette;2024;;Picture;;x;;;;
Pinarello RT-CandiTV;2008;UCI Europa Tour Continental;Picture;Picture;;;;http://www.zonadeavituallamiento.es/images/Assos08(a).jpg;http://www.zonadeavituallamiento.es/images/Assos08(b).jpg
Pinarello RT-CandiTV;2008;UCI Europa Tour Continental;Picture;;;;;http://www.zonadeavituallamiento.es/images/CandiTV08.jpg;
Pinturas banaka;2000;Club;musette 2000 pinturas banaka;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2000-pinturas-banaka.jpg;
Pinturas banaka;1997;Club;musette 1997 pinturas banaka;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1997-pinturas-banaka.jpg;
Plastimer-Costa de AlmerÃ­a;2014;Elite-Sub23;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Plastimer14.jpg;
Plowman craven;2018;;Aucune description de photo disponible.;;x;;;plowman_18;
Polartec FundaciÃ³n Contador;2016;Elite-Sub23;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Polartec16.jpg;
Polartec FundaciÃ³n Contador;2017;Elite-Sub23;musette 2017 polartec contador;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-polartec-contador.jpg;
Polartec Kometa;2018;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Polartec-Kometa18.jpg;
POLE T PALM LOTTO;2018;;musette 2018 pole t palm lotto;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-pole-t-palm-lotto.jpg;
Polska;2013;Nation;musette 2013 polska dmtex polonia;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-polska-dmtex-polonia.jpg;
Polska;2014;Nation;musette 2014 ccc polska dmtex polonia;;CCC middle;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2014-ccc-polska-dmtex-polonia.jpg;
Polska;2016;Nation;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2016-polska-ccc-dmtex.jpg;
Polska;2017;Nation;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=1925414654413819&set=a.1925413304413954;
Polska;2017;Nation;musette 2017 polska ccc orlen;;Orlen middle;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-polska-ccc-orlen.jpg;
Polska;2021;Nation;Aucune description de photo disponible.;;x;;;poland_21;
Polti;1997;TT I;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Polti97.jpg;
Polti Kometa;2024;UCI ProTeam;Peut Ãªtre une image de texte;;x;x;;;
PORTA DA RAVESSA;1999;;musette 1999 porta da ravessa milaneza;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1999-porta-da-ravessa-milaneza.jpg;
PORTLAND IBERIA BAHAMONTES;1992;;musette 1992 Portland Iberia Bahamontes;musette 1992 Portland Iberia Bahamontes trasera hormigones toledo;;;;https://lakarra.net/wp-content/uploads/2020/12/musette-1992-Portland-Iberia-Bahamontes.jpeg;https://lakarra.net/wp-content/uploads/2020/12/musette-1992-Portland-Iberia-Bahamontes-trasera-hormigones-toledo.jpeg
Portugal;2012;Nation;musette 2012 onda portugal;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2012-onda-portugal.jpg;
Portugal;2014;Nation;musette 2014 portugal;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2014-portugal.jpg;
Portugal;2018;Nation;Aucune description de photo disponible.;;x;x;;portugal_18;
Portugal;2019;Nation;musette 2019 portugal;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-portugal.jpg;
Portugal;2023;Nation;Aucune description de photo disponible.;;x;x;;portugal_23;
Post Swiss Team;1997;TT II;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Post-Swiss97.jpg;
Post Swiss Team;1998;TT II;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Post-swiss.jpg;
Post Swiss Team;2000;TT II;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Post-swiss01.jpg;
Post Swiss Team;2001;TT II;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Post-swiss01.jpg;
Predictor-Lotto;2007;CategorÃ­a;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Predictor-Lotto07.jpg;
Preti Mangimi-Prisma Stufe;2008;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Preti-Mangimi08.jpg;
Previley Maglia Conforma Bembibre;2022;Elite-Sub23;Picture;;;;;http://www.zonadeavituallamiento.es/images/Reino-Leon22.jpg;
Price Your Bike;2011;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Price10.jpg;
Price-Custom Bikes;2010;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Price10.jpg;
Pro Team Astana;2011;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana11.jpg;
ProComm-Van Hemert;2006;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/VanHermet02(b).jpg;http://www.zonadeavituallamiento.es/images/VanHermet02(a).jpg
Project Echelon;2021;;musette 2021 project echelon;;x;;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-project-echelon.jpeg;
Project Echelon;2024;;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=3590542861234315&set=a.3590542657901002;
PSK Whirlpool-Author;2009;UCI Europa Tour Continental;Picture;Picture;Kalas bottom;x;;http://www.zonadeavituallamiento.es/images/Whirlpool-Author(a).jpg;http://www.zonadeavituallamiento.es/images/Whirlpool-Author(b).jpg
PSK Whirlpool-Author;2010;UCI Europa Tour Continental;Picture;Picture;No sponsor bottom;;;http://www.zonadeavituallamiento.es/images/Whirlpool-Author10(a).jpg;http://www.zonadeavituallamiento.es/images/Whirlpool-Author10(b).jpg
PSK Whirlpool-Author;2011;UCI Europa Tour Continental;Picture;Picture;Lawi bottom;;;http://www.zonadeavituallamiento.es/images/Whirlpool-Author11(a).jpg;http://www.zonadeavituallamiento.es/images/Whirlpool-Author11(b).jpg
Puch-Eorotex-Campagnolo;1982;Profesional;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Puch-Eorotex82(a).jpg;http://www.zonadeavituallamiento.es/images/Puch-Eorotex82(b).jpg
Puch-Wolber-Campagnolo;1981;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Puch-Wolber.jpg;
Puertas Mavisa;1990;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/MavisaBlanca.jpg;
Puertas Mavisa;1992;Profesional;Picture;;cyko on top;;;http://www.zonadeavituallamiento.es/images/Mavisa92.jpg;
Puertas Mavisa-Galli;1989;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Mavisa-Galli89.jpg;
Q36.5 Pro Cycling Team;2023;UCI ProTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Q36.523(a).jpg;http://www.zonadeavituallamiento.es/images/Q36.523(b).jpg
Q36.5 Pro Cycling Team;2024;UCI ProTeam;Picture;;x;x;;;
Q8;2014;;musette 2014 q8;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2014-q8.jpg;
Quick Step;2008;UCI ProTour ;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Quick-Step0507.jpg;
Quick Step;2009;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Quick-Step09.jpg;
Quick Step;2010;UCI ProTour;Picture;;Blue bubble behing Quick-Step;x;;http://www.zonadeavituallamiento.es/images/Quick-Step10.jpg;
Quick Step Cycling Team;2011;UCI WorldTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Quick-Step10.jpg;
Quick Step-Davitamon;2003;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/QuickStep-Davitamon04.jpg;
Quick Step-Davitamon;2004;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/QuickStep-Davitamon04.jpg;
Quick Step-Innergetic;2005;UCI ProTour ;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Quick-Step0507.jpg;
Quick Step-Innergetic;2006;UCI ProTour ;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Quick-Step0507.jpg;
Quick Step-Innergetic;2007;UCI ProTour ;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Quick-Step0507.jpg;
Quick-Step Alpha Vinyl Team;2022;UCI WorldTeam;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Quick-Step22.jpg;
Quick-Step Floors;2017;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Quick-Step17.jpg;
Quick-Step Floors;2018;UCI WorldTour;Picture;;6d left and right;x;;http://www.zonadeavituallamiento.es/images/Quick-Step18.jpg;
R.A.G.T. Semences;2005;UCI Europa Tour Continental Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/RAGT05.jpg;
R.A.G.T. Semences- MG Rover;2004;TT I;Picture;;x;;;http://www.zonadeavituallamiento.es/images/RAGT04.jpg;
R.M.O.;1988;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/RMO.jpg;
R.M.O.;1991;Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/RMO90.jpg;
R.M.O.;1992;Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RMO(2).jpg;
R.M.O.-Mavic-Liberia;1990;Profesional;Picture;;3 lines in the middle;;;http://www.zonadeavituallamiento.es/images/RMO90.jpg;
R.M.O.-Meral-Mavic;1986;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/RMO86.jpg;
R.M.O.-Meral-Mavic;1987;Profesional;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/RMO86.jpg;
Rabo Liv Women Cycling Team;2014;UCI Equipo femenino;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank14.jpg;
Rabo Liv Women Cycling Team;2015;UCI Equipo femenino;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank14.jpg;
Rabobank;1996;TT I;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank-Wielerplan.jpg;
Rabobank;1997;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank98.jpg;
Rabobank;1998;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Rabobank98.jpg;
Rabobank;1999;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Rabobank98.jpg;
Rabobank;2000;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Rabobank98.jpg;
RABOBANK;2001;;musette 2001 TDF rabobank 01;;x;;Tour;https://lakarra.net/wp-content/uploads/2019/12/musette-2001-TDF-rabobank-01.jpg;
Rabobank;2001;TT I;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Rabobank03.jpg;
RABOBANK;2002;;musette 2002 tdf tour france coca cola rabobank;;x;;Tour;https://lakarra.net/wp-content/uploads/2019/12/musette-2002-tdf-tour-france-coca-cola-rabobank.jpg;
Rabobank;2002;TT I;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank03.jpg;
Rabobank;2003;TT I;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank03.jpg;
Rabobank;2004;TT I;Picture;;Darker blue?;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank04.jpg;
Rabobank;2005;UCI ProTour ;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank05.jpg;
Rabobank;2006;UCI ProTour ;Picture;;White strap;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank06.jpg;
Rabobank;2007;UCI ProTour ;Picture;;Agu top left;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank07.jpg;
Rabobank;2008;UCI ProTour ;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Rabobank07.jpg;
Rabobank;2009;UCI ProTour ;Picture;;No colnago top right;x;;http://www.zonadeavituallamiento.es/images/Rabobank09.jpg;
Rabobank;2010;UCI ProTour ;Picture;;SIS top right;x;;http://www.zonadeavituallamiento.es/images/Rabobank09(2).jpg;
Rabobank Continental Team;2011;UCI Europa Tour Continental ;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Rabobank-CT.jpg;
Rabobank Cycling Team;2011;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Rabobank11(1).jpg;
Rabobank Cycling Team;2012;UCI WorldTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank11(1).jpg;
Rabobank Cycling Team;2012;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Rabobank12.jpg;
Rabobank Cycling Team;2013;UCI WorldTour;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-rabobank-development-continental.jpg;
Rabobank Development Team;2014;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Rabobank14.jpg;
Rabobank Development Team;2018;UCI Europa Tour Continental;musette 2018 powerbar rabobank continental;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-powerbar-rabobank-continental.jpg;
Racer Sportif - Mattamy Homes;?;;Picture;;x;x;;;
Radio Popular;2014;UCI Europa Tour Continental;Picture;;Ford, CAM, Radio Popular top left;;;http://www.zonadeavituallamiento.es/images/Radio-Popular14(1).jpg;
Radio Popular;2014;UCI Europa Tour Continental;Picture;;Blue Radio Popular, Ford, CAM top left;x;;http://www.zonadeavituallamiento.es/images/Radio-Popular14(2).jpg;
Radio Popular-Boavista;2015;UCI Europa Tour Continental;Picture;;Red Radio Popular top left;x;;http://www.zonadeavituallamiento.es/images/Radio-Popular15.jpg;
Radio Popular-Boavista;2016;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Radio-Popular1617.jpg;
Radio Popular-Boavista;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Radio-Popular1617.jpg;
Radio Popular-Boavista;2018;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Radio-Popular18(a).jpg;http://www.zonadeavituallamiento.es/images/Radio-Popular18(b).jpg
Radio Popular-Boavista;2019;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Radio-Popular18(a).jpg;http://www.zonadeavituallamiento.es/images/Radio-Popular18(b).jpg
Radio Popular-Boavista;2021;UCI Europa Tour Continental;Picture;Picture;Same design but cotton ?;x;;http://www.zonadeavituallamiento.es/images/Radio-Popular1822(a).jpg;http://www.zonadeavituallamiento.es/images/Radio-Popular1822(b).jpg
Radio Popular-Onda;2013;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Radio-Popular1314.jpg;
Radio Popular-Paredes-Boavista;2022;UCI Europa Tour Continental;musette 2022 radio popular boavista paredes;;x;x;;https://lakarra.net/wp-content/uploads/2023/02/musette-2022-radio-popular-boavista-paredes.jpeg;
Radio Popular-Paredes-Boavista;2023;UCI Europa Tour Continental;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=3486897634932172&set=a.3368383393450264;
RadioShack-Leopard;2013;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RadioShack13.jpg;
RadioShack-Nissan;2012;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RadioShack12(1).jpg;
RadioShack-Nissan;2012;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/RadioShack12(2).jpg;
RadioShack-Nissan;2012;UCI WorldTour;Picture;;Press button;;;http://www.zonadeavituallamiento.es/images/RadioShack12(3).jpg;
RAGT Semences;2004;;Picture;;Jean delatour bottom;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2004-ragt.jpg;
RAGT Semences;2005;;musette 2004 ragt;;x;x;;;
Raleigh;2010;;musette 2010 raleigh;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2010-raleigh.jpg;
Raleigh Kitbrix;2016;;musette 2016 raleigh kitbrix;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2016-raleigh-kitbrix.jpg;
Rally Cycling;2016;UCI AmÃ©rica Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Rally18(1).jpg;
Rally Cycling;2017;UCI AmÃ©rica Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Rally18(1).jpg;
Rally Cycling;2018;UCI AmÃ©rica Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Rally18(1).jpg;
Rally Cycling;2019;;Aucune description de photo disponible.;;x;x;;rally_19;
Rally Cycling;2018;UCI AmÃ©rica Tour Continental Profesional;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Rally(2)18(a).jpg;http://www.zonadeavituallamiento.es/images/Rally(2)18(b).jpg
Rally Cycling;2018;UCI AmÃ©rica Tour Continental Profesional;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Rally(3)18(a).jpg;http://www.zonadeavituallamiento.es/images/Rally(3)18(b).jpg
Rally Cycling;2020;;musette 2020 rally chamois butt;;x;;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-rally-chamois-butt.jpeg;
Rally Cycling;2017;;Aucune description de photo disponible.;;;;;rally_17;
